delivery_id,delivery_partner,package_type,vehicle_type,delivery_mode,region,weather_condition,distance_km,package_weight_kg,delivery_time_hours,expected_time_hours,delayed,delivery_status,delivery_rating,delivery_cost
DEL-17958,Partner-C,Ropa,Camión,Estándar,Norte,Nublado,9.5,7.9,1.9,1.7,Yes,Retrasada,2.7,18.48
DEL-17959,Partner-D,Documentos,Camión,Estándar,Occidente,Lluvioso,60.9,19.3,11.6,8.0,Yes,Retrasada,1.5,54.21
DEL-17960,Partner-B,Alimentos,Urbano,Estándar,Centro,Soleado,59.6,11.3,10.0,8.1,Yes,Retrasada,2.3,31.48
DEL-17961,Partner-A,Ropa,Moto,Estándar,Occidente,Lluvioso,20.3,2.1,3.5,3.3,Yes,Retrasada,3.5,9.66
DEL-17962,Partner-A,Documentos,Urbano,Express,Occidente,Soleado,47.1,17.0,4.0,4.1,No,Completada,4.0,35.75
DEL-17963,Partner-B,Documentos,Camión,Express,Centro,Nublado,24.8,4.5,3.1,2.4,Yes,Retrasada,3.4,24.85
DEL-17964,Partner-A,Alimentos,Urbano,Express,Norte,Soleado,61.8,12.1,6.7,5.6,Yes,Retrasada,3.2,41.56
DEL-17965,Partner-D,Alimentos,Urbano,Estándar,Sur,Lluvioso,74.9,1.9,10.1,9.7,No,Completada,3.6,25.1
DEL-17966,Partner-E,Electrónica,Camión,Estándar,Occidente,Soleado,64.9,1.8,9.5,8.4,Yes,Completada,3.3,33.38
DEL-17967,Partner-A,Electrónica,Urbano,Express,Sur,Nublado,36.2,4.5,4.1,3.3,Yes,Retrasada,1.2,17.47
DEL-17968,Partner-D,Electrónica,Moto,Estándar,Norte,Lluvioso,63.9,5.3,11.8,8.8,Yes,Retrasada,3.1,21.71
DEL-17969,Partner-C,Ropa,Camión,Express,Sur,Lluvioso,69.7,8.6,7.3,6.1,Yes,Retrasada,3.0,55.47
DEL-17970,Partner-B,Electrónica,Urbano,Express,Centro,Soleado,3.5,6.5,0.7,0.7,No,Completada,4.3,12.94
DEL-17971,Partner-B,Alimentos,Camión,Express,Occidente,Lluvioso,9.5,10.3,1.6,1.3,Yes,Retrasada,1.6,23.67
DEL-17972,Partner-D,Documentos,Urbano,Express,Sur,Lluvioso,70.6,19.4,6.7,6.0,Yes,Retrasada,3.0,50.81
DEL-17973,Partner-D,Ropa,Urbano,Express,Sur,Soleado,67.4,4.2,5.2,5.7,No,Completada,4.4,32.5
DEL-17974,Partner-E,Alimentos,Bicicleta,Estándar,Sur,Soleado,12.6,6.2,2.2,2.4,No,Completada,4.5,7.27
DEL-17975,Partner-A,Electrónica,Moto,Estándar,Norte,Soleado,48.8,2.2,7.4,6.4,Yes,Retrasada,1.7,15.71
DEL-17976,Partner-C,Ropa,Bicicleta,Estándar,Norte,Soleado,18.4,9.0,2.2,2.9,No,Completada,5.0,11.36
DEL-17977,Partner-A,Alimentos,Moto,Express,Occidente,Soleado,4.3,8.8,0.8,0.7,Yes,Retrasada,1.1,15.79
DEL-17978,Partner-A,Documentos,Bicicleta,Express,Centro,Soleado,16.3,12.3,1.4,1.8,No,Completada,4.2,14.88
DEL-17979,Partner-A,Electrónica,Bicicleta,Estándar,Norte,Nublado,33.2,9.9,5.1,4.8,Yes,Completada,3.2,15.99
DEL-17980,Partner-D,Ropa,Camión,Express,Occidente,Nublado,16.7,10.2,2.1,1.7,Yes,Retrasada,2.3,27.45
DEL-17981,Partner-C,Alimentos,Moto,Express,Occidente,Nublado,48.1,6.4,5.4,4.5,Yes,Retrasada,2.5,25.33
DEL-17982,Partner-C,Electrónica,Camión,Express,Occidente,Nublado,20.6,16.2,2.6,2.0,Yes,Retrasada,1.2,40.12
DEL-17983,Partner-C,Alimentos,Moto,Express,Centro,Nublado,18.6,3.9,2.3,2.0,Yes,Retrasada,3.1,15.42
DEL-17984,Partner-B,Alimentos,Moto,Estándar,Centro,Lluvioso,13.0,19.6,3.6,2.5,Yes,Retrasada,2.0,19.23
DEL-17985,Partner-D,Electrónica,Moto,Express,Sur,Soleado,9.0,19.6,1.3,1.1,Yes,Retrasada,3.4,28.02
DEL-17986,Partner-D,Electrónica,Moto,Estándar,Occidente,Nublado,42.6,9.6,6.0,5.9,No,Completada,4.1,19.34
DEL-17987,Partner-E,Electrónica,Urbano,Express,Norte,Lluvioso,9.9,3.0,2.2,1.6,Yes,Retrasada,3.1,7.31
DEL-17988,Partner-D,Ropa,Moto,Express,Norte,Nublado,62.9,6.7,5.5,5.4,No,Completada,4.1,32.4
DEL-17989,Partner-A,Documentos,Moto,Express,Centro,Nublado,25.8,19.2,2.8,2.6,Yes,Retrasada,3.5,30.5
DEL-17990,Partner-C,Ropa,Bicicleta,Express,Norte,Soleado,21.3,15.2,2.2,2.3,No,Completada,4.5,21.86
DEL-17991,Partner-D,Ropa,Urbano,Estándar,Occidente,Lluvioso,48.9,19.3,7.9,6.8,Yes,Retrasada,2.1,31.14
DEL-17992,Partner-E,Electrónica,Urbano,Estándar,Centro,Soleado,63.4,2.7,10.8,8.8,Yes,Completada,2.2,20.98
DEL-17993,Partner-D,Electrónica,Moto,Express,Centro,Nublado,64.3,6.7,5.6,5.9,No,Completada,4.3,33.11
DEL-17994,Partner-A,Ropa,Bicicleta,Estándar,Occidente,Soleado,45.7,5.0,6.8,6.4,Yes,Retrasada,2.0,14.49
DEL-17995,Partner-A,Ropa,Moto,Estándar,Sur,Nublado,32.6,0.6,4.9,4.8,No,Completada,4.0,9.21
DEL-17996,Partner-B,Ropa,Urbano,Estándar,Sur,Nublado,24.9,17.4,4.3,3.6,Yes,Completada,3.3,22.76
DEL-17997,Partner-A,Alimentos,Moto,Estándar,Norte,Lluvioso,70.6,14.2,12.0,9.4,Yes,Retrasada,3.3,33.3
DEL-17998,Partner-C,Electrónica,Camión,Estándar,Sur,Nublado,60.1,15.7,10.2,8.1,Yes,Retrasada,3.3,49.38
DEL-17999,Partner-A,Ropa,Bicicleta,Estándar,Centro,Lluvioso,1.6,4.6,1.4,1.0,Yes,Retrasada,1.0,5.0
DEL-18000,Partner-E,Ropa,Urbano,Express,Centro,Soleado,25.0,2.0,3.1,2.5,Yes,Completada,2.4,15.17
DEL-18001,Partner-B,Electrónica,Urbano,Express,Occidente,Soleado,68.3,11.9,6.5,6.0,Yes,Retrasada,2.3,37.56
DEL-18002,Partner-A,Documentos,Camión,Estándar,Sur,Lluvioso,52.0,9.5,8.0,7.4,Yes,Retrasada,2.8,37.76
DEL-18003,Partner-B,Electrónica,Moto,Estándar,Sur,Lluvioso,64.8,12.4,9.8,8.3,Yes,Completada,1.2,32.02
DEL-18004,Partner-E,Electrónica,Bicicleta,Express,Norte,Nublado,67.9,3.1,5.4,5.9,No,Completada,4.5,19.37
DEL-18005,Partner-E,Documentos,Moto,Estándar,Centro,Nublado,41.6,18.8,6.3,6.0,No,Completada,4.7,25.56
DEL-18006,Partner-C,Ropa,Urbano,Estándar,Sur,Soleado,50.5,10.4,8.6,7.0,Yes,Retrasada,1.5,26.77
DEL-18007,Partner-A,Electrónica,Urbano,Estándar,Sur,Nublado,17.7,7.0,3.2,3.1,No,Completada,4.9,15.9
DEL-18008,Partner-D,Electrónica,Urbano,Estándar,Norte,Lluvioso,46.5,9.4,9.8,6.5,Yes,Retrasada,2.3,21.42
DEL-18009,Partner-D,Ropa,Bicicleta,Estándar,Norte,Nublado,39.3,4.8,4.7,5.9,No,Completada,4.4,9.34
DEL-18010,Partner-C,Electrónica,Camión,Express,Sur,Lluvioso,10.2,19.5,2.4,1.5,Yes,Retrasada,3.2,40.58
DEL-18011,Partner-D,Documentos,Urbano,Estándar,Centro,Lluvioso,63.8,15.1,11.4,8.5,Yes,Retrasada,3.4,33.56
DEL-18012,Partner-C,Electrónica,Bicicleta,Estándar,Occidente,Soleado,23.4,13.9,3.3,3.4,No,Completada,4.2,15.72
DEL-18013,Partner-C,Electrónica,Bicicleta,Estándar,Sur,Lluvioso,8.4,11.1,2.3,1.8,Yes,Retrasada,1.3,7.79
DEL-18014,Partner-D,Electrónica,Camión,Express,Sur,Soleado,55.4,5.1,6.2,4.8,Yes,Retrasada,1.7,43.26
DEL-18015,Partner-E,Electrónica,Camión,Express,Sur,Soleado,16.9,15.9,2.4,2.1,Yes,Retrasada,2.0,34.52
DEL-18016,Partner-C,Documentos,Camión,Express,Occidente,Nublado,11.9,17.7,2.1,1.7,Yes,Retrasada,2.1,36.14
DEL-18017,Partner-B,Documentos,Moto,Express,Centro,Soleado,53.8,4.2,4.5,5.0,No,Completada,4.6,29.7
DEL-18018,Partner-D,Electrónica,Urbano,Estándar,Centro,Soleado,19.2,5.6,3.7,3.4,Yes,Completada,2.4,14.54
DEL-18019,Partner-D,Documentos,Camión,Estándar,Norte,Nublado,46.1,19.0,7.9,6.1,Yes,Completada,2.3,44.13
DEL-18020,Partner-D,Documentos,Bicicleta,Express,Centro,Lluvioso,16.9,14.1,2.0,1.8,Yes,Retrasada,1.3,15.27
DEL-18021,Partner-D,Electrónica,Camión,Estándar,Sur,Nublado,42.9,11.9,5.9,5.7,No,Completada,4.7,33.28
DEL-18022,Partner-C,Documentos,Moto,Estándar,Sur,Nublado,11.3,9.7,2.6,2.0,Yes,Retrasada,3.1,14.33
DEL-18023,Partner-A,Ropa,Camión,Estándar,Sur,Nublado,17.0,8.4,3.7,3.2,Yes,Retrasada,2.0,20.81
DEL-18024,Partner-C,Electrónica,Camión,Express,Occidente,Nublado,47.6,17.8,5.1,4.5,Yes,Retrasada,1.6,56.02
DEL-18025,Partner-E,Documentos,Urbano,Express,Occidente,Lluvioso,47.8,2.1,4.9,4.4,Yes,Retrasada,2.1,20.28
DEL-18026,Partner-B,Ropa,Moto,Express,Sur,Nublado,48.6,9.9,4.7,4.3,Yes,Completada,3.4,31.54
DEL-18027,Partner-A,Documentos,Urbano,Estándar,Norte,Lluvioso,16.2,18.9,3.2,2.5,Yes,Completada,2.1,22.34
DEL-18028,Partner-B,Ropa,Camión,Express,Norte,Nublado,71.9,13.4,6.7,6.4,No,Completada,3.8,63.88
DEL-18029,Partner-B,Alimentos,Urbano,Express,Sur,Nublado,34.5,14.7,2.9,3.2,No,Completada,4.6,32.8
DEL-18030,Partner-B,Electrónica,Bicicleta,Express,Norte,Soleado,28.9,15.3,2.7,2.8,No,Completada,4.8,17.56
DEL-18031,Partner-C,Ropa,Bicicleta,Estándar,Occidente,Lluvioso,19.9,17.3,3.3,3.2,No,Completada,4.2,13.92
DEL-18032,Partner-B,Alimentos,Bicicleta,Express,Norte,Lluvioso,36.4,16.3,3.8,3.5,Yes,Retrasada,2.8,20.15
DEL-18033,Partner-D,Electrónica,Moto,Estándar,Occidente,Soleado,53.2,12.4,6.8,7.2,No,Completada,4.9,26.52
DEL-18034,Partner-C,Alimentos,Camión,Estándar,Occidente,Soleado,37.4,11.2,5.3,5.1,No,Completada,3.9,34.59
DEL-18035,Partner-A,Ropa,Camión,Estándar,Norte,Soleado,11.1,6.6,2.3,2.2,No,Completada,4.7,16.33
DEL-18036,Partner-E,Alimentos,Moto,Express,Norte,Lluvioso,74.4,3.5,8.4,6.6,Yes,Completada,1.6,35.41
DEL-18037,Partner-A,Electrónica,Camión,Estándar,Occidente,Nublado,13.9,10.7,2.7,2.8,No,Completada,4.2,20.87
DEL-18038,Partner-E,Ropa,Urbano,Estándar,Centro,Soleado,13.0,18.5,2.4,2.2,Yes,Retrasada,1.5,17.7
DEL-18039,Partner-E,Electrónica,Urbano,Estándar,Occidente,Nublado,24.5,15.4,4.1,4.1,No,Completada,4.5,22.69
DEL-18040,Partner-D,Electrónica,Camión,Estándar,Sur,Nublado,60.3,19.1,9.5,8.0,Yes,Retrasada,1.1,54.43
DEL-18041,Partner-C,Electrónica,Urbano,Estándar,Sur,Soleado,40.4,9.6,6.0,5.5,Yes,Retrasada,1.9,24.72
DEL-18042,Partner-B,Documentos,Moto,Express,Occidente,Soleado,35.4,17.5,3.5,3.4,No,Completada,4.4,36.86
DEL-18043,Partner-D,Alimentos,Moto,Express,Norte,Lluvioso,29.1,14.7,3.9,2.7,Yes,Retrasada,3.4,26.02
DEL-18044,Partner-E,Documentos,Moto,Express,Sur,Lluvioso,26.0,12.3,3.9,2.9,Yes,Completada,3.1,25.99
DEL-18045,Partner-B,Documentos,Moto,Express,Norte,Nublado,26.0,7.8,3.6,2.8,Yes,Completada,1.9,19.58
DEL-18046,Partner-E,Electrónica,Camión,Express,Centro,Nublado,40.8,8.2,4.7,3.9,Yes,Retrasada,2.8,41.21
DEL-18047,Partner-A,Alimentos,Camión,Estándar,Occidente,Nublado,24.6,11.8,5.4,3.9,Yes,Completada,3.1,28.09
DEL-18048,Partner-C,Electrónica,Moto,Express,Occidente,Lluvioso,45.5,0.2,6.1,4.4,Yes,Retrasada,1.6,16.22
DEL-18049,Partner-A,Alimentos,Bicicleta,Estándar,Sur,Lluvioso,51.3,3.7,6.7,6.7,No,Completada,4.2,14.64
DEL-18050,Partner-A,Ropa,Urbano,Estándar,Norte,Soleado,11.6,1.9,2.0,2.0,No,Completada,4.6,5.0
DEL-18051,Partner-C,Electrónica,Urbano,Express,Occidente,Nublado,22.4,6.2,2.5,2.5,No,Completada,4.5,13.37
DEL-18052,Partner-A,Alimentos,Moto,Estándar,Centro,Lluvioso,69.6,11.9,11.0,8.9,Yes,Retrasada,3.0,31.58
DEL-18053,Partner-A,Ropa,Moto,Estándar,Occidente,Nublado,50.9,7.8,7.6,7.3,No,Completada,4.8,25.31
DEL-18054,Partner-A,Ropa,Camión,Express,Norte,Lluvioso,43.2,2.8,6.6,4.0,Yes,Retrasada,1.4,33.82
DEL-18055,Partner-B,Ropa,Moto,Express,Centro,Lluvioso,23.8,18.9,4.4,2.7,Yes,Retrasada,1.7,29.22
DEL-18056,Partner-C,Ropa,Camión,Express,Sur,Soleado,10.9,4.9,1.9,1.5,Yes,Retrasada,1.2,14.0
DEL-18057,Partner-A,Documentos,Bicicleta,Express,Occidente,Soleado,27.6,16.8,3.3,2.8,Yes,Retrasada,2.1,21.79
DEL-18058,Partner-E,Electrónica,Urbano,Estándar,Norte,Soleado,62.9,13.8,7.8,8.2,No,Completada,4.6,34.35
DEL-18059,Partner-A,Documentos,Camión,Express,Norte,Soleado,13.4,3.2,1.7,1.5,Yes,Retrasada,3.0,10.96
DEL-18060,Partner-A,Ropa,Urbano,Express,Sur,Soleado,28.4,16.8,2.7,2.9,No,Completada,3.7,28.66
DEL-18061,Partner-A,Alimentos,Moto,Express,Norte,Lluvioso,6.5,15.0,1.6,1.3,Yes,Retrasada,1.7,18.44
DEL-18062,Partner-B,Alimentos,Moto,Estándar,Sur,Lluvioso,69.7,13.3,11.4,8.9,Yes,Retrasada,1.1,30.07
DEL-18063,Partner-C,Documentos,Moto,Express,Sur,Soleado,26.0,6.4,2.7,2.4,Yes,Retrasada,3.3,18.25
DEL-18064,Partner-E,Ropa,Bicicleta,Estándar,Norte,Soleado,66.8,1.0,7.5,8.6,No,Completada,4.2,18.47
DEL-18065,Partner-A,Alimentos,Camión,Estándar,Occidente,Lluvioso,51.5,13.0,9.2,6.7,Yes,Completada,1.9,36.93
DEL-18066,Partner-C,Documentos,Camión,Express,Norte,Lluvioso,72.0,5.6,7.8,6.5,Yes,Completada,2.9,55.66
DEL-18067,Partner-B,Ropa,Urbano,Estándar,Occidente,Nublado,10.6,1.4,1.9,1.8,Yes,Retrasada,1.2,5.0
DEL-18068,Partner-B,Ropa,Bicicleta,Express,Occidente,Lluvioso,41.7,15.1,5.1,3.7,Yes,Retrasada,3.3,26.72
DEL-18069,Partner-C,Alimentos,Moto,Estándar,Sur,Nublado,19.9,11.5,3.3,3.2,No,Completada,4.7,17.2
DEL-18070,Partner-E,Ropa,Camión,Estándar,Occidente,Soleado,5.3,9.5,2.2,1.8,Yes,Retrasada,1.8,18.44
DEL-18071,Partner-E,Alimentos,Camión,Express,Norte,Lluvioso,43.4,10.9,6.7,4.1,Yes,Retrasada,2.0,41.02
DEL-18072,Partner-C,Ropa,Bicicleta,Estándar,Centro,Nublado,1.8,9.6,0.8,0.7,Yes,Retrasada,2.5,5.0
DEL-18073,Partner-B,Ropa,Camión,Estándar,Sur,Nublado,6.4,17.2,2.6,1.9,Yes,Retrasada,2.8,24.64
DEL-18074,Partner-B,Documentos,Bicicleta,Express,Occidente,Soleado,26.7,11.8,2.3,2.6,No,Completada,3.8,18.54
DEL-18075,Partner-E,Documentos,Bicicleta,Express,Centro,Lluvioso,59.9,18.1,6.6,5.4,Yes,Completada,2.5,29.3
DEL-18076,Partner-D,Ropa,Moto,Express,Sur,Soleado,66.4,6.4,6.7,5.6,Yes,Completada,2.8,35.22
DEL-18077,Partner-B,Ropa,Urbano,Estándar,Norte,Nublado,42.5,7.6,5.7,6.1,No,Completada,4.5,22.4
DEL-18078,Partner-C,Documentos,Moto,Estándar,Sur,Nublado,46.4,9.4,7.0,6.7,No,Completada,3.6,23.65
DEL-18079,Partner-E,Electrónica,Bicicleta,Estándar,Centro,Soleado,53.0,19.5,5.9,7.0,No,Completada,4.6,23.49
DEL-18080,Partner-B,Ropa,Bicicleta,Express,Centro,Nublado,70.6,19.7,6.4,6.4,No,Completada,4.7,36.9
DEL-18081,Partner-B,Ropa,Camión,Express,Centro,Lluvioso,18.8,14.8,3.5,2.1,Yes,Completada,1.8,36.33
DEL-18082,Partner-A,Ropa,Bicicleta,Estándar,Sur,Nublado,38.4,5.7,5.6,5.2,Yes,Retrasada,2.7,11.55
DEL-18083,Partner-A,Documentos,Camión,Estándar,Centro,Nublado,74.6,6.3,10.5,9.8,Yes,Retrasada,1.8,44.84
DEL-18084,Partner-D,Electrónica,Camión,Estándar,Occidente,Lluvioso,43.0,2.6,9.9,6.2,Yes,Retrasada,2.8,23.99
DEL-18085,Partner-D,Ropa,Camión,Estándar,Norte,Nublado,14.4,13.6,2.7,2.7,No,Completada,4.7,25.14
DEL-18086,Partner-D,Alimentos,Moto,Estándar,Sur,Nublado,18.5,15.7,2.8,2.8,No,Completada,4.8,18.99
DEL-18087,Partner-E,Alimentos,Moto,Estándar,Centro,Soleado,30.3,7.7,5.0,4.3,Yes,Completada,2.4,19.16
DEL-18088,Partner-C,Documentos,Urbano,Express,Norte,Soleado,62.6,12.7,6.0,5.7,Yes,Retrasada,1.3,41.62
DEL-18089,Partner-D,Ropa,Bicicleta,Express,Norte,Soleado,36.5,18.7,3.3,3.3,No,Completada,3.7,22.64
DEL-18090,Partner-A,Electrónica,Camión,Estándar,Sur,Lluvioso,2.7,11.4,1.4,0.9,Yes,Retrasada,3.5,14.55
DEL-18091,Partner-D,Documentos,Urbano,Express,Sur,Lluvioso,62.4,6.7,8.0,5.3,Yes,Completada,2.7,32.37
DEL-18092,Partner-B,Ropa,Camión,Estándar,Sur,Lluvioso,19.2,14.4,3.4,3.2,Yes,Retrasada,1.4,29.3
DEL-18093,Partner-D,Ropa,Camión,Estándar,Norte,Nublado,26.9,7.1,4.6,4.0,Yes,Retrasada,3.0,19.07
DEL-18094,Partner-C,Documentos,Camión,Express,Norte,Lluvioso,48.5,14.0,7.2,4.5,Yes,Retrasada,2.7,50.09
DEL-18095,Partner-B,Ropa,Moto,Estándar,Norte,Nublado,60.5,1.7,7.8,8.4,No,Completada,4.1,18.17
DEL-18096,Partner-B,Ropa,Camión,Estándar,Centro,Nublado,57.1,4.2,10.8,7.8,Yes,Retrasada,1.4,34.99
DEL-18097,Partner-E,Electrónica,Moto,Express,Centro,Nublado,16.3,1.3,2.2,2.0,Yes,Completada,2.2,11.37
DEL-18098,Partner-D,Documentos,Moto,Estándar,Occidente,Lluvioso,5.9,1.5,2.2,1.6,Yes,Completada,1.9,5.81
DEL-18099,Partner-B,Documentos,Bicicleta,Express,Sur,Soleado,50.8,4.9,3.5,4.5,No,Completada,3.6,21.16
DEL-18100,Partner-D,Electrónica,Moto,Estándar,Norte,Lluvioso,24.5,17.6,5.7,3.7,Yes,Retrasada,1.6,23.51
DEL-18101,Partner-B,Documentos,Urbano,Estándar,Centro,Soleado,58.0,0.9,7.5,7.5,No,Completada,4.1,20.62
DEL-18102,Partner-A,Documentos,Urbano,Estándar,Sur,Nublado,54.2,10.1,10.0,7.7,Yes,Retrasada,1.8,26.96
DEL-18103,Partner-C,Alimentos,Bicicleta,Express,Sur,Nublado,71.0,10.2,5.7,6.0,No,Completada,4.1,29.49
DEL-18104,Partner-C,Ropa,Moto,Express,Occidente,Lluvioso,51.9,1.0,6.5,4.7,Yes,Retrasada,2.8,25.82
DEL-18105,Partner-B,Documentos,Moto,Express,Norte,Soleado,44.4,1.5,4.2,3.9,Yes,Retrasada,1.1,23.7
DEL-18106,Partner-C,Electrónica,Bicicleta,Express,Norte,Nublado,65.3,15.2,5.4,5.9,No,Completada,4.9,30.79
DEL-18107,Partner-C,Ropa,Moto,Express,Norte,Soleado,38.8,4.8,3.1,3.5,No,Completada,4.0,21.38
DEL-18108,Partner-A,Ropa,Bicicleta,Express,Sur,Lluvioso,17.3,1.0,2.5,1.8,Yes,Retrasada,1.4,5.99
DEL-18109,Partner-D,Alimentos,Camión,Estándar,Centro,Soleado,26.7,8.6,4.0,4.0,No,Completada,3.9,23.22
DEL-18110,Partner-A,Ropa,Bicicleta,Express,Sur,Soleado,7.2,17.9,0.8,0.9,No,Completada,4.9,18.91
DEL-18111,Partner-D,Ropa,Moto,Estándar,Norte,Nublado,23.3,9.8,3.9,3.7,Yes,Retrasada,3.4,12.83
DEL-18112,Partner-B,Ropa,Moto,Express,Norte,Soleado,12.0,10.8,1.4,1.6,No,Completada,4.0,20.91
DEL-18113,Partner-D,Alimentos,Bicicleta,Estándar,Occidente,Nublado,70.1,8.1,10.5,9.4,Yes,Retrasada,2.1,20.89
DEL-18114,Partner-C,Ropa,Urbano,Estándar,Occidente,Nublado,53.5,1.3,8.8,7.4,Yes,Retrasada,3.3,16.61
DEL-18115,Partner-C,Electrónica,Camión,Estándar,Centro,Nublado,18.5,12.0,3.5,3.2,Yes,Retrasada,2.6,24.62
DEL-18116,Partner-C,Documentos,Bicicleta,Express,Occidente,Nublado,17.8,10.7,2.1,2.1,No,Completada,4.6,13.73
DEL-18117,Partner-D,Alimentos,Camión,Express,Norte,Nublado,55.7,2.1,5.3,5.1,No,Completada,4.0,35.47
DEL-18118,Partner-A,Electrónica,Moto,Express,Norte,Lluvioso,38.1,6.3,3.9,3.6,Yes,Retrasada,1.0,21.86
DEL-18119,Partner-E,Ropa,Urbano,Estándar,Norte,Lluvioso,1.6,10.6,1.3,0.9,Yes,Retrasada,2.0,8.56
DEL-18120,Partner-C,Alimentos,Urbano,Express,Occidente,Soleado,69.6,13.9,7.7,6.3,Yes,Retrasada,1.3,43.88
DEL-18121,Partner-A,Documentos,Camión,Express,Centro,Nublado,16.7,2.9,2.3,1.8,Yes,Retrasada,2.8,17.01
DEL-18122,Partner-B,Alimentos,Urbano,Estándar,Occidente,Lluvioso,57.1,6.7,10.4,7.6,Yes,Completada,2.5,24.63
DEL-18123,Partner-A,Ropa,Moto,Estándar,Sur,Lluvioso,72.3,10.4,10.6,9.3,Yes,Retrasada,1.1,32.93
DEL-18124,Partner-C,Ropa,Moto,Estándar,Centro,Lluvioso,3.3,10.8,1.5,1.4,Yes,Retrasada,2.2,10.02
DEL-18125,Partner-A,Documentos,Bicicleta,Estándar,Occidente,Soleado,73.1,14.2,7.2,9.6,No,Completada,4.2,24.54
DEL-18126,Partner-A,Electrónica,Urbano,Estándar,Sur,Lluvioso,21.6,16.9,4.1,3.5,Yes,Completada,2.3,18.68
DEL-18127,Partner-A,Documentos,Bicicleta,Estándar,Occidente,Nublado,49.5,17.6,7.3,6.6,Yes,Retrasada,1.6,19.76
DEL-18128,Partner-D,Ropa,Bicicleta,Express,Norte,Nublado,64.1,3.2,4.9,5.7,No,Completada,4.5,24.27
DEL-18129,Partner-B,Ropa,Urbano,Express,Occidente,Nublado,34.2,2.7,3.0,3.2,No,Completada,3.6,15.6
DEL-18130,Partner-C,Alimentos,Bicicleta,Express,Centro,Nublado,49.8,13.7,5.1,4.5,Yes,Retrasada,2.5,21.99
DEL-18131,Partner-E,Documentos,Camión,Estándar,Centro,Nublado,53.1,16.4,9.7,6.9,Yes,Retrasada,3.4,41.67
DEL-18132,Partner-A,Ropa,Urbano,Estándar,Sur,Nublado,28.0,11.9,4.5,3.9,Yes,Retrasada,3.3,22.89
DEL-18133,Partner-E,Ropa,Urbano,Express,Occidente,Nublado,42.2,3.3,4.1,3.8,Yes,Retrasada,3.5,19.7
DEL-18134,Partner-E,Ropa,Camión,Estándar,Sur,Nublado,13.2,13.5,3.2,2.6,Yes,Retrasada,3.3,23.85
DEL-18135,Partner-C,Alimentos,Bicicleta,Estándar,Occidente,Soleado,21.7,0.5,2.6,3.3,No,Completada,4.0,8.17
DEL-18136,Partner-C,Alimentos,Urbano,Estándar,Sur,Soleado,30.5,11.3,4.5,4.5,No,Completada,4.2,21.57
DEL-18137,Partner-A,Documentos,Urbano,Express,Centro,Nublado,11.7,11.3,1.8,1.4,Yes,Retrasada,1.3,20.6
DEL-18138,Partner-E,Documentos,Bicicleta,Express,Norte,Lluvioso,33.1,19.4,5.0,3.3,Yes,Retrasada,1.4,24.98
DEL-18139,Partner-D,Documentos,Bicicleta,Express,Sur,Lluvioso,32.5,6.5,4.3,3.4,Yes,Completada,3.0,18.27
DEL-18140,Partner-B,Alimentos,Camión,Express,Sur,Soleado,15.5,13.9,2.5,2.0,Yes,Retrasada,2.2,29.0
DEL-18141,Partner-A,Electrónica,Camión,Express,Sur,Lluvioso,16.7,14.3,2.6,1.9,Yes,Retrasada,3.5,30.39
DEL-18142,Partner-A,Electrónica,Bicicleta,Estándar,Sur,Lluvioso,9.8,9.4,1.9,1.8,Yes,Retrasada,2.7,9.24
DEL-18143,Partner-C,Alimentos,Urbano,Estándar,Sur,Soleado,66.3,4.3,8.5,8.6,No,Completada,3.6,27.95
DEL-18144,Partner-E,Alimentos,Bicicleta,Express,Norte,Lluvioso,7.3,11.8,1.8,1.2,Yes,Retrasada,1.6,15.37
DEL-18145,Partner-D,Electrónica,Camión,Estándar,Centro,Lluvioso,66.7,6.1,13.4,8.9,Yes,Retrasada,1.8,37.53
DEL-18146,Partner-E,Alimentos,Bicicleta,Express,Occidente,Soleado,2.6,16.6,0.4,0.6,No,Completada,4.0,12.62
DEL-18147,Partner-C,Electrónica,Camión,Express,Sur,Soleado,3.9,1.1,1.3,0.9,Yes,Retrasada,1.9,5.0
DEL-18148,Partner-A,Alimentos,Bicicleta,Express,Occidente,Lluvioso,34.9,5.8,4.5,3.4,Yes,Retrasada,1.4,18.49
DEL-18149,Partner-E,Documentos,Moto,Estándar,Occidente,Nublado,71.5,16.9,12.8,9.7,Yes,Retrasada,2.9,38.45
DEL-18150,Partner-C,Documentos,Camión,Express,Occidente,Nublado,48.8,16.9,4.6,4.3,Yes,Retrasada,1.7,58.57
DEL-18151,Partner-E,Alimentos,Camión,Estándar,Sur,Soleado,23.3,15.2,3.5,3.4,No,Completada,4.9,30.36
DEL-18152,Partner-A,Alimentos,Urbano,Express,Norte,Nublado,14.6,4.6,2.5,2.0,Yes,Retrasada,1.1,14.37
DEL-18153,Partner-B,Electrónica,Urbano,Estándar,Sur,Lluvioso,49.2,10.7,6.8,6.4,Yes,Retrasada,2.9,23.95
DEL-18154,Partner-D,Electrónica,Moto,Estándar,Occidente,Nublado,68.8,9.5,11.5,9.1,Yes,Retrasada,1.1,28.7
DEL-18155,Partner-C,Ropa,Bicicleta,Estándar,Occidente,Nublado,22.9,9.1,3.7,3.7,No,Completada,4.8,8.85
DEL-18156,Partner-A,Alimentos,Bicicleta,Express,Sur,Soleado,20.5,16.7,1.8,2.0,No,Completada,3.8,19.57
