customer_id,total_purchases,avg_order_value,days_since_last_purchase,product_category_preference,email_engagement_score,support_tickets_count,lifetime_value,region,signup_date
CUST-02660,97,329.78,229,Deportes,0.001,9,16571.88,Madrid,2019-10-14
CUST-02661,11,185.69,113,Libros,0.698,13,1083.1,Valencia,2022-03-24
CUST-02662,95,392.76,142,Alimentación,0.68,7,40533.5,Barcelona,2022-08-21
CUST-02663,31,185.85,291,Hogar,0.452,15,3018.33,Bilbao,2020-01-27
CUST-02664,106,88.85,101,Juguetes,0.961,7,6452.33,Bilbao,2020-02-20
CUST-02665,136,212.76,299,Alimentación,0.074,11,23823.33,Zaragoza,2021-03-07
CUST-02666,35,378.02,131,Hogar,0.186,16,8576.89,Murcia,2018-12-06
CUST-02667,3,201.16,203,Hogar,0.073,14,696.27,Zaragoza,2021-03-11
CUST-02668,49,447.88,193,Hogar,0.61,18,24531.66,Zaragoza,2023-04-26
CUST-02669,56,170.5,283,Deportes,0.735,12,7642.03,Valencia,2020-08-08
CUST-02670,48,195.5,222,Alimentación,0.012,3,4901.76,Murcia,2020-12-11
CUST-02671,134,474.55,128,Electrónica,0.895,7,24550.78,Valencia,2019-02-14
CUST-02672,40,495.66,206,Ropa,0.01,0,21950.29,Sevilla,2019-08-17
CUST-02673,120,466.02,75,Electrónica,0.84,2,64921.75,Bilbao,2019-09-17
CUST-02674,73,369.58,288,Electrónica,0.071,9,10964.08,Sevilla,2019-02-23
CUST-02675,39,452.05,278,Belleza,0.47,1,14673.28,Murcia,2021-01-11
CUST-02676,99,159.1,341,Belleza,0.94,4,8933.38,Zaragoza,2018-01-24
CUST-02677,15,266.52,119,Hogar,0.337,7,1310.81,Málaga,2023-03-25
CUST-02678,110,310.19,52,Juguetes,0.622,8,27393.26,Murcia,2021-06-24
CUST-02679,146,470.98,279,Hogar,0.921,1,60795.61,Zaragoza,2022-10-22
CUST-02680,137,78.88,2,Juguetes,0.085,11,5634.59,Málaga,2023-03-31
CUST-02681,105,213.38,269,Alimentación,0.431,10,26445.71,Madrid,2018-11-10
CUST-02682,80,135.24,157,Electrónica,0.491,3,10167.23,Bilbao,2019-10-14
CUST-02683,50,248.85,316,Ropa,0.316,12,4818.23,Sevilla,2018-04-17
CUST-02684,127,110.28,86,Alimentación,0.073,11,4984.56,Murcia,2020-05-08
CUST-02685,12,86.11,170,Hogar,0.833,18,865.78,Barcelona,2018-05-26
CUST-02686,50,116.83,20,Alimentación,0.19,5,6012.82,Sevilla,2022-10-11
CUST-02687,115,154.01,311,Libros,0.0,8,13177.88,Bilbao,2018-02-22
CUST-02688,33,390.62,161,Juguetes,0.986,0,11893.32,Murcia,2020-08-21
CUST-02689,20,392.04,311,Belleza,0.071,15,6797.09,Zaragoza,2023-02-25
CUST-02690,124,352.11,336,Ropa,0.166,17,36404.23,Málaga,2018-06-10
CUST-02691,99,108.4,130,Belleza,0.037,2,8612.22,Bilbao,2019-12-27
CUST-02692,89,279.14,40,Belleza,0.729,3,14629.44,Madrid,2022-09-07
CUST-02693,70,363.38,317,Libros,0.392,11,13328.49,Murcia,2021-09-26
CUST-02694,13,328.61,242,Juguetes,0.003,9,1325.05,Barcelona,2019-05-19
CUST-02695,82,448.0,60,Libros,0.54,0,43900.07,Madrid,2019-05-25
CUST-02696,21,405.07,12,Hogar,0.681,18,5481.2,Valencia,2022-04-24
CUST-02697,62,264.16,278,Electrónica,0.555,8,14175.22,Valencia,2021-11-21
CUST-02698,137,277.14,77,Alimentación,0.392,5,32169.39,Madrid,2019-11-24
CUST-02699,73,350.64,363,Juguetes,0.6,6,24320.4,Barcelona,2019-12-03
CUST-02700,52,41.91,97,Hogar,0.605,14,1242.18,Zaragoza,2022-10-07
CUST-02701,111,251.38,258,Electrónica,0.72,19,22393.7,Madrid,2023-06-08
CUST-02702,11,489.84,60,Hogar,0.599,19,2065.8,Madrid,2022-09-15
CUST-02703,21,59.56,348,Deportes,0.856,4,1287.88,Bilbao,2020-02-15
CUST-02704,86,275.5,283,Ropa,0.339,1,14420.01,Barcelona,2022-06-28
CUST-02705,48,334.2,57,Deportes,0.594,12,5279.51,Zaragoza,2020-07-20
CUST-02706,5,167.07,307,Hogar,0.905,0,608.51,Valencia,2023-05-04
CUST-02707,72,158.69,357,Belleza,0.959,1,12307.62,Bilbao,2021-10-22
CUST-02708,21,230.24,32,Deportes,0.289,2,5031.28,Valencia,2021-03-18
CUST-02709,148,147.07,248,Deportes,0.804,13,9121.05,Málaga,2020-04-14
CUST-02710,84,356.01,295,Deportes,0.376,0,18749.49,Valencia,2023-06-23
CUST-02711,99,50.73,273,Hogar,0.301,4,3197.04,Madrid,2022-07-23
CUST-02712,56,454.82,264,Electrónica,0.401,10,28916.35,Murcia,2018-04-17
CUST-02713,11,207.17,122,Deportes,0.434,0,1444.5,Zaragoza,2018-09-22
CUST-02714,69,421.15,319,Juguetes,0.545,3,9004.16,Barcelona,2019-03-20
CUST-02715,43,43.47,121,Ropa,0.639,4,1174.52,Madrid,2018-02-17
CUST-02716,41,348.95,235,Belleza,0.757,18,10311.62,Bilbao,2021-05-08
CUST-02717,29,293.62,95,Deportes,0.969,1,2934.14,Málaga,2022-01-07
CUST-02718,35,433.57,237,Electrónica,0.349,15,17314.62,Zaragoza,2021-09-16
CUST-02719,70,491.02,302,Libros,0.952,1,20180.15,Málaga,2022-03-11
CUST-02720,85,124.19,46,Libros,0.124,0,9158.09,Bilbao,2018-09-05
CUST-02721,90,271.76,145,Belleza,0.886,9,24113.05,Zaragoza,2020-03-26
CUST-02722,43,304.6,351,Hogar,0.371,3,9744.65,Zaragoza,2020-10-10
CUST-02723,105,199.24,120,Belleza,0.97,13,8206.87,Madrid,2020-05-10
CUST-02724,139,220.18,229,Libros,0.01,14,32971.51,Valencia,2018-11-12
CUST-02725,5,78.57,180,Juguetes,0.8,2,247.25,Zaragoza,2020-01-18
CUST-02726,96,478.12,348,Ropa,0.004,14,23287.56,Madrid,2022-01-26
CUST-02727,128,407.35,161,Juguetes,0.423,11,40351.94,Barcelona,2021-03-17
CUST-02728,34,101.93,154,Belleza,0.075,7,2882.21,Madrid,2019-09-22
CUST-02729,15,359.18,135,Libros,0.732,11,2652.98,Murcia,2021-10-24
CUST-02730,150,41.39,235,Alimentación,0.123,2,6100.62,Málaga,2023-03-25
CUST-02731,77,426.09,207,Juguetes,0.581,13,19589.82,Zaragoza,2022-12-18
CUST-02732,50,442.34,365,Deportes,0.607,8,19119.73,Barcelona,2021-02-19
CUST-02733,141,478.1,191,Juguetes,0.687,1,67061.36,Murcia,2023-06-11
CUST-02734,122,403.63,45,Alimentación,0.542,7,52689.11,Sevilla,2022-07-09
CUST-02735,42,27.38,184,Hogar,0.432,7,569.59,Barcelona,2022-10-08
CUST-02736,55,396.27,68,Alimentación,0.21,12,12209.18,Valencia,2018-03-23
CUST-02737,83,131.44,83,Hogar,0.815,14,6965.25,Valencia,2022-10-27
CUST-02738,43,228.06,121,Libros,0.622,5,4917.52,Valencia,2020-12-31
CUST-02739,12,81.28,351,Hogar,0.182,18,375.05,Málaga,2021-11-11
CUST-02740,109,314.17,116,Ropa,0.761,5,26184.71,Madrid,2019-08-24
CUST-02741,77,254.9,36,Deportes,0.605,16,8526.41,Valencia,2021-05-30
CUST-02742,85,412.64,43,Alimentación,0.328,8,32304.9,Madrid,2018-09-17
CUST-02743,114,171.95,291,Electrónica,0.69,19,7105.76,Zaragoza,2021-02-02
CUST-02744,8,16.83,201,Ropa,0.789,7,66.26,Sevilla,2018-11-13
CUST-02745,39,458.1,252,Juguetes,0.449,14,8870.59,Valencia,2023-04-08
CUST-02746,130,354.42,17,Juguetes,0.955,12,52327.93,Barcelona,2022-02-04
CUST-02747,114,16.67,285,Electrónica,0.362,7,1217.4,Murcia,2018-03-12
CUST-02748,44,317.59,155,Belleza,0.135,9,5258.86,Málaga,2022-08-15
CUST-02749,77,368.04,67,Alimentación,0.898,8,8973.64,Madrid,2021-08-20
CUST-02750,94,260.57,219,Alimentación,0.453,4,15532.0,Zaragoza,2023-03-12
CUST-02751,41,21.69,20,Juguetes,0.245,12,419.58,Madrid,2020-11-07
CUST-02752,68,473.74,36,Juguetes,0.283,14,17413.1,Málaga,2021-05-03
CUST-02753,27,268.52,111,Deportes,0.981,18,6608.06,Murcia,2022-03-14
CUST-02754,66,305.39,361,Ropa,0.506,1,16736.31,Bilbao,2021-06-24
CUST-02755,4,435.39,305,Belleza,0.702,6,746.49,Málaga,2020-05-03
CUST-02756,56,76.87,113,Libros,0.975,8,4751.85,Zaragoza,2018-07-27
CUST-02757,41,363.52,299,Ropa,0.704,17,15277.28,Valencia,2018-06-02
CUST-02758,74,287.76,173,Belleza,0.228,0,6466.54,Barcelona,2018-05-30
CUST-02759,112,374.54,83,Alimentación,0.137,6,43414.93,Valencia,2023-06-15
CUST-02760,77,98.72,326,Alimentación,0.162,12,7172.86,Bilbao,2022-03-09
CUST-02761,132,390.56,269,Ropa,0.141,4,24979.24,Murcia,2020-12-12
CUST-02762,85,333.77,148,Electrónica,0.067,16,9774.42,Murcia,2021-11-29
CUST-02763,66,294.13,189,Deportes,0.401,14,18885.22,Barcelona,2021-03-23
CUST-02764,7,380.22,166,Juguetes,0.515,14,2292.06,Bilbao,2021-03-07
CUST-02765,139,132.1,1,Deportes,0.856,14,8056.26,Zaragoza,2020-03-19
CUST-02766,140,43.79,72,Electrónica,0.417,12,4050.48,Barcelona,2018-01-16
CUST-02767,83,187.82,163,Juguetes,0.732,16,10377.9,Barcelona,2019-07-23
CUST-02768,134,474.31,165,Alimentación,0.328,11,69889.19,Málaga,2019-12-23
CUST-02769,66,243.08,140,Hogar,0.006,1,10392.41,Barcelona,2020-07-03
CUST-02770,136,430.08,149,Juguetes,0.683,11,21300.16,Málaga,2020-02-23
CUST-02771,84,66.66,89,Libros,0.892,9,2990.16,Málaga,2022-04-26
CUST-02772,2,84.7,103,Libros,0.202,13,189.89,Murcia,2020-05-22
CUST-02773,82,412.98,21,Deportes,0.73,14,10765.2,Madrid,2019-05-18
CUST-02774,12,442.72,152,Deportes,0.81,8,2329.56,Zaragoza,2019-03-11
CUST-02775,45,36.93,355,Electrónica,0.333,1,1307.05,Zaragoza,2022-02-16
CUST-02776,72,377.15,108,Electrónica,0.269,18,8442.55,Sevilla,2022-04-27
CUST-02777,122,304.24,294,Ropa,0.878,4,39219.22,Zaragoza,2019-11-21
CUST-02778,29,116.73,199,Libros,0.609,16,1055.71,Valencia,2019-10-13
CUST-02779,53,186.66,193,Alimentación,0.752,15,5631.48,Madrid,2020-11-09
CUST-02780,128,325.51,114,Belleza,0.573,0,45808.64,Madrid,2021-04-12
CUST-02781,111,15.53,315,Hogar,0.251,4,1526.63,Madrid,2022-07-15
CUST-02782,24,186.58,271,Deportes,0.6,4,2681.88,Madrid,2019-07-29
CUST-02783,49,424.53,78,Alimentación,0.041,3,16790.71,Madrid,2020-06-20
CUST-02784,74,273.31,235,Alimentación,0.363,11,23462.97,Murcia,2018-08-21
CUST-02785,132,451.19,136,Ropa,0.993,16,56547.72,Bilbao,2019-02-17
CUST-02786,82,396.55,266,Hogar,0.874,16,33342.48,Madrid,2019-07-21
CUST-02787,41,133.68,112,Juguetes,0.168,13,1797.81,Barcelona,2021-08-09
CUST-02788,72,95.39,215,Juguetes,0.839,9,7797.21,Málaga,2019-03-06
CUST-02789,50,354.4,196,Alimentación,0.403,18,8723.07,Barcelona,2023-06-03
CUST-02790,24,491.14,271,Belleza,0.923,2,8508.88,Barcelona,2020-10-22
CUST-02791,38,444.88,185,Libros,0.822,18,9824.91,Valencia,2021-06-29
CUST-02792,40,129.25,235,Juguetes,0.725,7,4592.96,Madrid,2018-09-01
CUST-02793,39,443.69,116,Electrónica,0.472,18,6072.85,Murcia,2021-12-21
CUST-02794,70,438.37,365,Belleza,0.542,20,21578.9,Zaragoza,2021-10-06
CUST-02795,115,296.75,360,Alimentación,0.259,20,34534.25,Bilbao,2020-05-11
CUST-02796,81,113.22,268,Belleza,0.077,17,7214.76,Murcia,2021-11-04
CUST-02797,54,239.44,33,Alimentación,0.353,2,7607.42,Madrid,2021-05-18
CUST-02798,95,262.31,311,Libros,0.762,20,16236.17,Madrid,2020-04-09
CUST-02799,141,263.19,210,Libros,0.205,0,39897.48,Sevilla,2023-05-20
CUST-02800,103,53.45,121,Alimentación,0.594,3,2545.49,Madrid,2023-04-01
CUST-02801,23,280.38,279,Belleza,0.1,18,5689.96,Madrid,2021-01-10
CUST-02802,131,387.0,13,Ropa,0.649,15,15530.45,Zaragoza,2020-04-02
CUST-02803,31,37.83,300,Electrónica,0.132,15,1174.37,Zaragoza,2021-04-22
CUST-02804,142,309.25,118,Juguetes,0.224,16,39367.5,Valencia,2022-10-06
CUST-02805,117,461.84,124,Libros,0.714,1,36671.09,Zaragoza,2019-11-03
CUST-02806,133,394.73,115,Juguetes,0.997,6,31735.03,Murcia,2021-11-15
CUST-02807,125,229.5,51,Electrónica,0.766,6,11192.0,Murcia,2019-11-06
CUST-02808,82,228.39,16,Electrónica,0.357,20,7196.28,Málaga,2020-09-06
CUST-02809,72,142.75,159,Libros,0.368,16,8054.41,Sevilla,2018-08-03
CUST-02810,17,164.66,247,Libros,0.951,20,3156.88,Barcelona,2018-07-29
CUST-02811,83,427.65,101,Deportes,0.401,14,14284.86,Valencia,2021-07-09
CUST-02812,10,297.65,224,Ropa,0.878,14,2548.24,Zaragoza,2021-01-06
CUST-02813,60,324.82,154,Hogar,0.804,20,10530.18,Madrid,2020-05-23
CUST-02814,106,488.52,294,Libros,0.81,0,58177.38,Bilbao,2019-04-20
CUST-02815,77,409.99,33,Juguetes,0.432,4,26891.95,Zaragoza,2020-09-09
CUST-02816,130,336.02,60,Alimentación,0.355,15,27495.85,Sevilla,2021-12-17
CUST-02817,113,128.26,260,Hogar,0.394,17,14444.41,Valencia,2019-03-03
CUST-02818,145,417.49,169,Hogar,0.559,9,53167.58,Madrid,2022-08-10
CUST-02819,45,160.54,192,Deportes,0.855,11,2615.74,Sevilla,2019-12-12
CUST-02820,150,224.94,199,Deportes,0.024,14,37767.78,Bilbao,2019-09-07
CUST-02821,121,358.87,199,Juguetes,0.177,3,26524.64,Bilbao,2021-07-18
CUST-02822,22,461.97,249,Libros,0.268,19,4100.03,Málaga,2018-05-11
CUST-02823,87,21.37,82,Electrónica,0.898,2,1417.18,Murcia,2018-07-12
CUST-02824,74,447.25,50,Ropa,0.228,9,34883.69,Zaragoza,2021-09-29
CUST-02825,15,357.04,130,Juguetes,0.817,6,4951.76,Murcia,2022-07-19
CUST-02826,7,371.93,65,Libros,0.591,4,2037.02,Murcia,2019-08-15
CUST-02827,8,408.78,217,Deportes,0.962,20,2004.96,Sevilla,2023-03-26
CUST-02828,48,71.54,96,Juguetes,0.416,14,2450.83,Madrid,2021-05-13
CUST-02829,106,226.22,39,Juguetes,0.001,10,23306.58,Zaragoza,2023-02-18
CUST-02830,45,408.48,16,Libros,0.134,4,7725.34,Sevilla,2021-12-02
CUST-02831,140,34.21,106,Libros,0.725,13,3823.64,Sevilla,2022-12-30
CUST-02832,92,314.34,8,Alimentación,0.094,14,24663.56,Zaragoza,2019-11-02
CUST-02833,71,409.91,61,Libros,0.274,0,24886.59,Valencia,2019-03-09
CUST-02834,17,237.09,202,Belleza,0.908,13,4407.44,Sevilla,2018-10-14
CUST-02835,29,281.55,126,Electrónica,0.49,4,5239.03,Zaragoza,2018-05-17
CUST-02836,86,187.67,80,Juguetes,0.639,15,14796.45,Málaga,2020-02-09
CUST-02837,77,309.81,13,Ropa,0.216,17,14099.45,Bilbao,2023-06-16
CUST-02838,88,45.82,106,Belleza,0.832,8,4038.36,Valencia,2023-03-11
CUST-02839,124,83.23,273,Juguetes,0.911,7,8415.32,Bilbao,2019-09-08
CUST-02840,60,47.06,184,Deportes,0.276,2,1796.97,Murcia,2020-09-14
CUST-02841,39,188.44,58,Deportes,0.261,18,5234.0,Bilbao,2020-11-24
CUST-02842,55,45.81,352,Belleza,0.008,0,2078.24,Murcia,2019-08-08
CUST-02843,127,330.56,217,Alimentación,0.095,6,14550.27,Sevilla,2020-12-18
CUST-02844,16,63.45,356,Electrónica,0.536,7,382.93,Málaga,2019-02-27
CUST-02845,24,470.08,128,Belleza,0.229,15,8815.41,Barcelona,2018-12-16
CUST-02846,125,402.24,39,Electrónica,0.549,3,17135.6,Barcelona,2021-10-07
CUST-02847,109,161.08,169,Belleza,0.761,1,11691.54,Zaragoza,2021-01-27
CUST-02848,110,413.65,336,Hogar,0.198,2,28896.14,Madrid,2019-06-24
CUST-02849,4,211.06,27,Deportes,0.185,1,393.85,Valencia,2020-10-25
CUST-02850,86,456.33,9,Belleza,0.675,4,17714.12,Zaragoza,2022-02-26
CUST-02851,75,397.31,13,Ropa,0.404,15,9922.86,Barcelona,2019-10-08
CUST-02852,82,373.19,289,Libros,0.142,3,36256.55,Barcelona,2020-04-02
CUST-02853,53,426.67,265,Deportes,0.141,4,24142.01,Zaragoza,2019-07-24
CUST-02854,82,127.57,300,Electrónica,0.13,5,3582.51,Madrid,2020-02-13
CUST-02855,25,481.03,314,Electrónica,0.758,2,4840.18,Valencia,2019-03-02
CUST-02856,54,123.46,51,Libros,0.192,20,3045.94,Bilbao,2019-01-07
CUST-02857,55,91.79,306,Ropa,0.254,13,4600.89,Zaragoza,2019-11-14
CUST-02858,78,105.05,204,Deportes,0.298,9,6952.28,Valencia,2020-05-26
CUST-02859,68,298.07,220,Hogar,0.429,8,9252.3,Madrid,2018-04-22
CUST-02860,112,378.92,325,Deportes,0.67,20,47294.9,Málaga,2022-08-09
CUST-02861,147,281.82,320,Libros,0.361,19,30022.87,Sevilla,2019-04-21
CUST-02862,24,177.29,90,Juguetes,0.997,12,2696.94,Málaga,2019-11-12
CUST-02863,125,385.55,199,Libros,0.96,11,48616.93,Barcelona,2022-11-22
CUST-02864,107,160.57,136,Juguetes,0.473,11,8543.38,Madrid,2020-04-08
CUST-02865,74,440.91,138,Hogar,0.924,12,22541.32,Málaga,2019-10-13
CUST-02866,54,287.18,357,Belleza,0.689,13,6428.78,Sevilla,2021-07-22
CUST-02867,40,155.47,362,Deportes,0.755,12,4629.7,Málaga,2021-04-28
CUST-02868,27,179.3,41,Libros,0.157,14,5214.2,Valencia,2021-11-30
CUST-02869,141,466.64,165,Deportes,0.271,9,44066.5,Zaragoza,2019-11-04
CUST-02870,148,27.68,51,Deportes,0.393,17,1771.4,Zaragoza,2021-03-04
CUST-02871,140,396.85,39,Deportes,0.415,11,59692.57,Murcia,2021-10-11
CUST-02872,101,450.01,263,Ropa,0.656,14,17250.75,Barcelona,2019-05-17
CUST-02873,54,244.88,194,Alimentación,0.059,5,13190.65,Madrid,2022-05-03
CUST-02874,71,275.11,216,Ropa,0.815,17,21748.85,Madrid,2018-02-09
CUST-02875,71,293.31,60,Juguetes,0.132,3,24597.28,Valencia,2020-03-26
CUST-02876,114,207.48,165,Libros,0.642,4,23032.99,Sevilla,2022-08-30
CUST-02877,76,182.07,207,Juguetes,0.205,6,11596.55,Valencia,2020-07-31
CUST-02878,3,119.39,293,Libros,0.262,2,427.7,Valencia,2018-08-13
CUST-02879,99,363.52,290,Juguetes,0.46,19,24076.23,Valencia,2021-10-08
CUST-02880,141,123.74,168,Juguetes,0.221,3,5750.21,Madrid,2023-05-12
CUST-02881,44,184.7,292,Ropa,0.028,12,8114.31,Zaragoza,2019-05-21
CUST-02882,21,109.42,118,Electrónica,0.272,8,1134.89,Bilbao,2023-02-23
CUST-02883,53,479.14,140,Alimentación,0.533,3,14050.79,Zaragoza,2022-08-18
CUST-02884,16,478.18,222,Ropa,0.494,6,2554.84,Bilbao,2019-05-30
CUST-02885,103,20.05,144,Ropa,0.578,18,1851.67,Barcelona,2018-06-20
CUST-02886,80,333.24,82,Electrónica,0.894,1,11609.28,Madrid,2021-02-24
CUST-02887,31,211.04,278,Juguetes,0.999,2,7121.58,Zaragoza,2021-05-18
CUST-02888,75,85.02,102,Deportes,0.258,10,3648.17,Madrid,2019-06-19
CUST-02889,54,169.84,38,Electrónica,0.425,15,7418.96,Valencia,2021-10-06
CUST-02890,26,114.62,278,Alimentación,0.382,2,1762.84,Barcelona,2020-09-11
CUST-02891,127,71.26,69,Ropa,0.783,3,7463.28,Barcelona,2019-09-26
CUST-02892,78,454.51,342,Hogar,0.867,5,41605.66,Madrid,2020-12-02
CUST-02893,24,72.83,273,Libros,0.459,20,994.86,Barcelona,2018-10-07
CUST-02894,55,485.33,243,Ropa,0.849,11,19800.27,Murcia,2019-08-27
CUST-02895,19,130.84,40,Deportes,0.038,20,1862.94,Zaragoza,2021-06-12
CUST-02896,32,394.49,146,Juguetes,0.169,20,5511.2,Barcelona,2019-12-15
CUST-02897,20,359.34,42,Electrónica,0.92,6,4300.2,Bilbao,2020-04-21
CUST-02898,100,47.22,280,Hogar,0.253,11,2849.36,Zaragoza,2019-10-24
CUST-02899,80,448.31,1,Alimentación,0.139,11,19894.07,Valencia,2022-01-15
CUST-02900,150,278.26,360,Alimentación,0.614,16,32270.12,Barcelona,2023-02-07
CUST-02901,100,308.19,259,Juguetes,0.57,19,15372.98,Málaga,2018-04-30
CUST-02902,28,301.56,321,Belleza,0.701,10,5821.22,Madrid,2019-12-14
CUST-02903,94,191.57,258,Deportes,0.296,4,19206.24,Zaragoza,2019-01-13
CUST-02904,117,90.69,206,Ropa,0.133,20,6636.62,Murcia,2020-01-22
CUST-02905,98,438.87,243,Libros,0.023,1,16115.69,Madrid,2022-10-26
CUST-02906,57,17.47,193,Ropa,0.509,13,1070.51,Bilbao,2019-06-18
CUST-02907,27,440.32,1,Alimentación,0.968,13,7944.71,Madrid,2021-05-12
CUST-02908,26,250.64,274,Libros,0.141,15,4345.81,Madrid,2019-01-29
CUST-02909,90,437.04,337,Ropa,0.161,7,16856.13,Barcelona,2018-10-31
CUST-02910,143,90.19,6,Hogar,0.536,15,7661.8,Valencia,2018-11-15
CUST-02911,77,30.5,139,Belleza,0.092,17,1270.96,Sevilla,2021-05-24
CUST-02912,96,446.6,52,Deportes,0.705,7,26252.63,Barcelona,2018-03-02
CUST-02913,82,484.08,226,Deportes,0.928,5,39278.92,Málaga,2020-12-22
CUST-02914,112,155.3,327,Electrónica,0.7,11,20191.4,Valencia,2021-02-13
CUST-02915,135,131.53,65,Alimentación,0.927,0,18934.49,Madrid,2018-02-18
CUST-02916,74,456.37,364,Ropa,0.943,7,19288.66,Bilbao,2021-06-09
CUST-02917,131,384.06,48,Hogar,0.93,8,28130.37,Málaga,2021-02-12
CUST-02918,74,370.39,321,Alimentación,0.129,1,12546.61,Zaragoza,2021-08-06
CUST-02919,99,122.68,176,Electrónica,0.498,17,10666.36,Sevilla,2023-06-06
CUST-02920,119,285.78,59,Deportes,0.668,3,16994.62,Madrid,2021-09-15
CUST-02921,62,413.68,206,Libros,0.596,0,15056.57,Murcia,2019-11-11
CUST-02922,127,395.36,303,Belleza,0.572,0,39679.43,Málaga,2019-07-24
CUST-02923,108,307.33,220,Electrónica,0.566,1,30553.68,Valencia,2020-01-06
CUST-02924,4,197.97,24,Juguetes,0.389,13,565.19,Valencia,2019-04-24
CUST-02925,96,230.37,22,Libros,0.083,10,9498.87,Murcia,2020-04-28
CUST-02926,108,336.98,35,Deportes,0.299,17,12837.11,Barcelona,2020-01-03
CUST-02927,132,150.97,245,Electrónica,0.723,19,16986.71,Sevilla,2021-08-04
CUST-02928,69,161.13,255,Libros,0.86,5,6568.47,Zaragoza,2022-11-30
CUST-02929,48,131.59,72,Libros,0.901,5,3103.41,Madrid,2020-11-15
CUST-02930,71,53.81,363,Electrónica,0.126,3,3622.35,Madrid,2019-12-02
CUST-02931,28,173.9,173,Juguetes,0.315,9,5167.49,Sevilla,2021-04-12
CUST-02932,45,419.54,288,Juguetes,0.809,0,8418.97,Madrid,2018-12-03
CUST-02933,16,130.99,109,Alimentación,0.222,4,1799.33,Málaga,2019-11-24
CUST-02934,47,466.49,42,Belleza,0.322,17,24763.45,Bilbao,2018-10-13
CUST-02935,12,150.57,71,Deportes,0.605,12,840.97,Zaragoza,2022-12-11
CUST-02936,41,63.12,151,Alimentación,0.951,19,1099.74,Barcelona,2018-09-26
CUST-02937,23,212.53,277,Libros,0.928,5,5448.65,Madrid,2020-01-06
CUST-02938,104,200.49,107,Hogar,0.475,0,13690.61,Sevilla,2018-09-16
CUST-02939,56,73.74,118,Electrónica,0.586,16,1406.66,Málaga,2020-12-24
CUST-02940,48,88.34,214,Electrónica,0.095,18,1458.14,Málaga,2021-03-26
CUST-02941,55,196.23,115,Deportes,0.489,15,4061.03,Sevilla,2018-05-07
CUST-02942,6,104.15,297,Electrónica,0.648,13,243.4,Madrid,2018-10-27
CUST-02943,97,362.04,346,Belleza,0.281,15,12557.85,Valencia,2022-02-24
CUST-02944,80,16.19,230,Belleza,0.579,19,1334.97,Málaga,2018-10-20
CUST-02945,74,400.05,176,Electrónica,0.727,6,12523.69,Sevilla,2019-04-25
CUST-02946,120,240.75,273,Juguetes,0.768,9,17286.27,Barcelona,2019-08-17
CUST-02947,63,230.31,60,Libros,0.615,11,6909.88,Murcia,2021-06-12
CUST-02948,116,487.41,219,Ropa,0.969,13,34262.02,Barcelona,2019-12-07
CUST-02949,108,47.44,13,Alimentación,0.784,5,4090.6,Valencia,2022-08-10
CUST-02950,141,41.65,339,Alimentación,0.074,19,2078.25,Málaga,2018-09-28
CUST-02951,30,204.53,320,Ropa,0.547,14,1973.53,Sevilla,2021-07-12
CUST-02952,53,177.62,69,Juguetes,0.151,15,3867.16,Murcia,2019-12-30
CUST-02953,36,198.6,325,Ropa,0.517,9,6308.87,Valencia,2020-01-23
CUST-02954,128,55.64,146,Deportes,0.846,19,4133.65,Zaragoza,2018-02-14
CUST-02955,63,234.97,172,Electrónica,0.773,7,12032.23,Madrid,2021-01-06
CUST-02956,19,115.48,132,Deportes,0.437,19,1958.99,Valencia,2020-10-25
CUST-02957,54,76.5,245,Juguetes,0.755,17,3892.41,Zaragoza,2018-07-31
CUST-02958,128,215.18,291,Deportes,0.072,10,30461.64,Murcia,2023-02-26
CUST-02959,25,62.71,140,Electrónica,0.667,0,1619.6,Valencia,2022-07-05
CUST-02960,110,205.57,94,Hogar,0.431,7,24520.17,Málaga,2020-01-26
CUST-02961,125,103.79,143,Hogar,0.316,11,6468.02,Barcelona,2022-07-13
CUST-02962,94,341.23,160,Alimentación,0.93,12,27335.98,Sevilla,2020-04-21
CUST-02963,131,157.35,218,Alimentación,0.16,8,21287.54,Bilbao,2021-03-29
CUST-02964,31,25.51,208,Belleza,0.625,10,241.38,Bilbao,2020-04-26
CUST-02965,84,200.79,170,Juguetes,0.859,4,17483.35,Valencia,2018-04-22
CUST-02966,115,439.77,364,Hogar,0.492,19,58169.29,Zaragoza,2022-02-23
CUST-02967,113,298.39,110,Electrónica,0.257,8,36409.63,Málaga,2018-05-30
CUST-02968,78,226.99,336,Ropa,0.371,0,8276.16,Valencia,2022-06-01
CUST-02969,127,238.81,353,Libros,0.935,0,16929.18,Sevilla,2019-12-08
CUST-02970,36,196.19,266,Alimentación,0.291,20,2449.01,Murcia,2018-02-19
CUST-02971,136,79.97,149,Deportes,0.453,4,10840.62,Sevilla,2019-01-31
CUST-02972,15,464.34,357,Hogar,0.703,10,2490.92,Murcia,2023-03-05
CUST-02973,103,386.48,227,Alimentación,0.012,6,26523.56,Zaragoza,2019-03-26
CUST-02974,52,17.11,34,Juguetes,0.988,4,288.59,Valencia,2023-04-28
CUST-02975,129,460.28,64,Libros,0.388,8,59133.35,Madrid,2022-11-17
CUST-02976,55,220.09,231,Deportes,0.676,12,3881.41,Sevilla,2022-06-06
